latitude,longitude,acq_datetime,frp,confidence,brightness,satellite,instrument,daynight,facility_id,facility_name,facility_type,power,man_made,industrial,distance_to_industry_km
7.28111,81.67522,2026-09-03 08:16:00,6.25,n,344.64,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1899.975
7.26847,81.12136,2026-09-03 08:16:00,3.0,n,335.42,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1925.632
7.2456,81.1597,2026-09-03 08:16:00,3.45,n,336.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1926.238
7.19135,81.77625,2026-09-03 08:16:00,2.59,n,336.12,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1905.048
7.18519,81.55346,2026-09-03 08:16:00,11.39,n,343.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1915.113
7.15302,81.79263,2026-09-03 08:16:00,3.52,n,337.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1908.356
7.13922,80.92181,2026-09-03 08:16:00,22.59,n,344.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1947.995
7.29952,81.1479,2026-09-03 08:16:00,9.08,n,341.39,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1921.245
8.3043,80.59915,2026-09-03 08:16:00,5.36,n,345.28,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1845.88
9.21627,78.64738,2026-09-03 08:16:00,11.12,n,335.65,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1869.442
8.30825,81.16636,2026-09-03 08:16:00,11.38,n,342.98,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1817.457
8.6019,80.48138,2026-09-03 08:16:00,11.17,n,334.03,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1822.296
8.60403,80.47799,2026-09-03 08:16:00,14.05,n,339.18,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1822.262
8.60675,77.96529,2026-09-03 08:16:00,4.94,n,339.2,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1969.236
8.6072,80.47253,2026-09-03 08:16:00,9.22,n,342.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1822.234
8.60831,80.47046,2026-09-03 08:16:00,5.32,n,337.84,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1822.232
8.61016,77.96478,2026-09-03 08:16:00,3.89,n,338.69,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1968.956
8.6202,77.77351,2026-09-03 08:16:00,23.1,n,354.2,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1980.419
8.62075,77.77719,2026-09-03 08:16:00,31.99,n,348.05,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1980.129
8.63179,80.41209,2026-09-03 08:16:00,15.23,n,348.45,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1822.976
8.63298,80.56284,2026-09-03 08:16:00,10.25,n,338.38,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1814.952
8.68898,81.06744,2026-09-03 08:16:00,5.13,n,339.73,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1783.727
8.68968,81.0641,2026-09-03 08:16:00,4.74,n,334.83,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1783.821
8.69017,81.06768,2026-09-03 08:16:00,4.74,n,342.04,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1783.595
8.74555,80.33832,2026-09-03 08:16:00,5.26,n,334.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1815.648
8.7707,80.86471,2026-09-03 08:16:00,7.98,n,340.44,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1785.672
8.77469,80.86414,2026-09-03 08:16:00,4.96,n,338.22,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1785.301
8.79248,80.99432,2026-09-03 08:16:00,2.69,l,330.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1776.943
8.79916,80.5211,2026-09-03 08:16:00,5.07,n,332.55,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1800.627
8.81242,78.05347,2026-09-03 08:16:00,8.02,n,342.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1944.667
8.5717,80.36332,2026-09-03 08:16:00,7.65,n,336.6,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1831.509
8.55477,80.80865,2026-09-03 08:16:00,14.01,n,337.77,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1810.163
8.54,80.81329,2026-09-03 08:16:00,5.66,n,337.89,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1811.411
8.53964,80.81607,2026-09-03 08:16:00,8.03,n,338.5,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1811.307
8.36731,81.38072,2026-09-03 08:16:00,4.62,n,334.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1801.295
8.39262,80.62502,2026-09-03 08:16:00,5.5,n,336.5,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1835.727
8.42092,80.62338,2026-09-03 08:16:00,10.66,n,346.94,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1832.982
8.42389,80.58739,2026-09-03 08:16:00,4.99,n,335.04,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1834.528
8.42403,80.67662,2026-09-03 08:16:00,7.34,n,340.3,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1829.956
8.42463,80.67908,2026-09-03 08:16:00,5.65,n,338.89,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1829.771
8.43117,80.5259,2026-09-03 08:16:00,5.36,n,337.4,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1836.969
8.44062,80.85381,2026-09-03 08:16:00,8.78,n,338.43,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1819.362
8.44197,80.85606,2026-09-03 08:16:00,9.15,n,336.3,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1819.113
8.82861,80.53207,2026-09-03 08:16:00,3.5,n,331.5,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1797.127
8.44774,81.09569,2026-09-03 08:16:00,4.94,n,341.48,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1806.722
8.46589,81.10767,2026-09-03 08:16:00,4.34,n,337.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1804.302
8.47183,80.29427,2026-09-03 08:16:00,4.33,n,333.81,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1845.053
8.49929,80.78248,2026-09-03 08:16:00,15.09,n,346.58,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1817.05
8.51937,80.66792,2026-09-03 08:16:00,3.92,n,330.46,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.862
8.51943,80.67055,2026-09-03 08:16:00,5.48,n,334.63,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.721
8.52321,80.6138,2026-09-03 08:16:00,5.81,n,334.61,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1823.255
8.52398,80.58556,2026-09-03 08:16:00,8.44,n,334.34,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1824.634
8.52421,80.61604,2026-09-03 08:16:00,4.66,n,333.04,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1823.04
8.52691,80.46416,2026-09-03 08:16:00,16.67,n,335.64,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1830.648
8.46447,80.79271,2026-09-03 08:16:00,6.43,l,330.12,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.029
8.83073,80.51394,2026-09-03 08:16:00,8.97,n,334.67,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1797.874
8.83873,77.68748,2026-09-03 08:16:00,7.33,n,339.97,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1966.193
8.86602,78.08418,2026-09-03 08:16:00,13.83,n,348.47,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1937.765
10.11128,77.65968,2026-09-03 08:16:00,6.72,n,349.06,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1854.615
10.11183,77.66344,2026-09-03 08:16:00,6.72,n,343.37,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1854.303
10.11921,77.66613,2026-09-03 08:16:00,8.07,n,342.56,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1853.467
10.23588,79.19627,2026-09-03 08:16:00,9.69,n,338.92,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1740.022
10.67869,78.942,2026-09-03 08:16:00,7.36,n,335.66,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1716.081
10.74984,78.97149,2026-09-03 08:16:00,3.0,n,332.9,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1707.663
10.78625,77.79347,2026-09-03 08:16:00,9.5,n,343.36,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1786.36
10.82759,77.76785,2026-09-03 08:16:00,2.88,n,337.1,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1784.644
10.84841,78.50124,2026-09-03 08:16:00,10.66,n,347.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1730.857
9.99129,78.08318,2026-09-03 08:16:00,6.7,n,338.8,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1835.899
11.00386,79.25903,2026-09-03 08:16:00,2.95,n,335.16,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1665.436
11.39026,78.14157,2026-09-03 08:16:00,3.98,n,341.79,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1709.121
11.45467,77.59742,2026-09-03 08:16:00,2.43,n,332.46,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1743.95
11.50959,79.52499,2026-09-03 08:16:00,5.71,n,333.9,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1601.741
8.34293,80.22649,2026-09-03 08:16:00,8.01,n,335.59,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1861.401
8.33996,81.01351,2026-09-03 08:16:00,2.12,n,331.78,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1821.63
8.31947,81.01282,2026-09-03 08:16:00,3.4,l,330.72,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1823.736
8.31279,81.16936,2026-09-03 08:16:00,16.03,n,341.01,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1816.852
8.31229,81.16579,2026-09-03 08:16:00,11.38,n,342.1,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1817.074
8.30875,81.16994,2026-09-03 08:16:00,16.03,n,340.74,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1817.235
11.18612,79.70135,2026-09-03 08:16:00,5.73,n,330.95,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1619.693
8.30514,80.59699,2026-09-03 08:16:00,9.56,n,349.11,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1845.906
9.97086,78.1619,2026-09-03 08:16:00,10.42,n,338.94,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1832.375
9.96128,78.07182,2026-09-03 08:16:00,4.62,n,336.64,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1839.355
8.90981,80.42682,2026-09-03 08:16:00,6.22,n,337.02,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1794.686
8.91155,80.35648,2026-09-03 08:16:00,8.92,n,343.79,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1798.296
8.91308,80.35413,2026-09-03 08:16:00,7.77,n,342.71,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1798.272
8.94545,77.81496,2026-09-03 08:16:00,17.83,n,344.36,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1948.093
8.9933,78.1157,2026-09-03 08:16:00,5.51,n,337.51,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1924.056
8.99674,78.11518,2026-09-03 08:16:00,5.51,n,340.06,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1923.775
9.03737,80.6734,2026-09-03 08:16:00,4.43,n,330.14,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1768.957
9.09089,79.79725,2026-09-03 08:16:00,47.93,n,345.69,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1811.926
9.1417,80.27109,2026-09-03 08:16:00,5.97,n,339.59,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1780.334
9.96184,78.0757,2026-09-03 08:16:00,4.62,n,340.11,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1839.041
9.25096,77.98447,2026-09-03 08:16:00,48.71,n,343.73,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1909.174
9.40306,80.45114,2026-09-03 08:16:00,17.65,n,344.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1744.801
9.40516,80.46627,2026-09-03 08:16:00,11.33,n,340.88,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1743.764
9.40838,80.46066,2026-09-03 08:16:00,8.48,n,339.16,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1743.756
9.40985,78.81035,2026-09-03 08:16:00,5.62,n,339.93,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1841.167
9.42013,80.45897,2026-09-03 08:16:00,8.46,n,336.83,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1742.695
9.45867,80.50513,2026-09-03 08:16:00,7.59,n,341.24,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1736.378
9.46056,80.46106,2026-09-03 08:16:00,5.32,n,333.75,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1738.614
9.73456,77.55122,2026-09-03 08:16:00,6.46,n,337.71,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1895.324
9.85865,78.18647,2026-09-03 08:16:00,9.4,n,337.09,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1840.794
9.38139,78.7643,2026-09-03 08:16:00,4.09,n,336.4,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1846.72
8.83035,80.51655,2026-09-03 08:16:00,6.69,n,335.8,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1797.774
6.59339,80.97704,2026-09-03 08:16:00,2.4,n,330.21,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,2001.361
8.34346,81.00942,2026-09-03 08:16:00,6.01,n,333.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1821.476
14.78736,79.80198,2026-09-03 08:18:00,3.45,n,330.46,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1299.542
16.46553,79.58845,2026-09-03 08:18:00,2.66,n,331.47,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1191.852
18.24572,75.4022,2026-09-03 08:18:00,4.06,n,336.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1509.236
18.5062,74.34609,2026-09-03 08:18:00,5.6,n,343.88,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1611.345
18.65981,74.60452,2026-09-03 08:18:00,2.45,l,333.35,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1578.578
13.943,76.36328,2026-09-03 08:18:00,3.33,n,332.79,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1653.708
13.24685,76.39126,2026-09-03 08:18:00,5.27,n,339.05,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1700.763
21.10691,72.6467,2026-09-03 08:20:00,9.19,n,353.0,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1736.972
23.30886,69.4185,2026-09-03 08:20:00,5.76,n,333.65,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2089.362
22.92924,70.1059,2026-09-03 08:20:00,8.52,l,335.84,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2011.398
19.41619,74.73562,2026-09-03 08:20:00,4.98,n,335.63,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1541.113
21.10192,72.63627,2026-09-03 08:20:00,9.64,n,339.66,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1738.188
21.10363,72.64727,2026-09-03 08:20:00,9.19,n,341.64,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1736.949
22.92853,70.10656,2026-09-03 08:20:00,7.14,l,332.86,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2011.323
21.1085,72.63512,2026-09-03 08:20:00,6.92,n,338.53,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1738.236
21.16552,72.67063,2026-09-03 08:20:00,5.56,n,343.59,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1733.629
31.10242,72.35428,2026-09-03 08:22:00,2.71,l,332.57,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2058.167
31.104,72.20413,2026-09-03 08:22:00,2.47,l,330.16,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2072.589
31.16984,75.04272,2026-09-03 08:22:00,4.87,n,335.59,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1811.294
33.63013,73.01676,2026-09-03 08:22:00,2.46,n,333.4,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2187.09
31.23119,72.16363,2026-09-03 08:22:00,4.06,n,342.05,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2084.969
31.46605,74.61465,2026-09-03 08:22:00,4.63,n,336.94,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1872.497
31.52391,72.13649,2026-09-03 08:22:00,3.33,n,337.67,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2107.145
31.62567,74.98903,2026-09-03 08:22:00,4.15,n,332.14,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1851.123
31.81754,74.59283,2026-09-03 08:22:00,6.08,n,340.73,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1901.496
31.04139,72.04004,2026-09-03 08:22:00,6.25,n,334.94,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2084.132
31.03563,74.41142,2026-09-03 08:22:00,3.55,n,335.51,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1859.313
29.43228,69.87639,2026-09-03 08:22:00,1.14,l,335.88,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2207.002
30.57886,74.04327,2026-09-03 08:22:00,2.89,n,330.83,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1861.985
30.57868,72.3315,2026-09-03 08:22:00,1.84,n,332.74,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2026.04
29.43558,69.87576,2026-09-03 08:22:00,2.43,l,334.18,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2207.229
33.26638,72.17457,2026-09-03 08:22:00,2.1,l,333.0,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2231.704
30.78766,73.98348,2026-09-03 08:22:00,15.24,n,333.83,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1881.87
25.67347,68.72453,2026-09-03 09:15:00,1.64,n,330.05,N20,VIIRS,D,775141579,Unnamed facility,works,,works,,2197.56
25.38581,68.58442,2026-09-03 09:15:00,1.58,n,330.2,N20,VIIRS,D,775141579,Unnamed facility,works,,works,,2207.132
21.16206,72.674,2026-09-03 09:15:00,6.29,n,341.15,N20,VIIRS,D,775141579,Unnamed facility,works,,works,,1733.295
30.06881,96.98002,2026-09-03 19:04:00,1.7,n,305.55,N21,VIIRS,N,12568540667,Unnamed facility,storage_tank,,storage_tank,,1306.943
23.80364,86.32647,2026-09-03 19:06:00,1.82,n,301.69,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,252.906
24.11562,86.86095,2026-09-03 19:06:00,1.61,n,304.07,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,228.05
23.79543,86.35154,2026-09-03 19:06:00,2.98,n,312.86,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,249.982
23.55742,87.24039,2026-09-03 19:06:00,3.03,n,312.47,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,151.275
23.79538,86.34803,2026-09-03 19:06:00,2.37,n,304.5,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,250.32
23.795,86.35329,2026-09-03 19:06:00,1.73,n,302.7,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,249.786
23.78024,86.38665,2026-09-03 19:06:00,2.3,n,305.68,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,245.669
23.77984,86.39172,2026-09-03 19:06:00,2.3,n,314.52,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,245.153
23.77573,86.3653,2026-09-03 19:06:00,3.08,n,316.44,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,247.479
23.77547,86.20876,2026-09-03 19:06:00,2.54,n,305.42,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,262.644
23.7741,86.38596,2026-09-03 19:06:00,2.68,n,304.86,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,245.372
23.77282,85.99427,2026-09-03 19:06:00,1.41,n,298.26,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,282.642
23.76677,86.40059,2026-09-03 19:06:00,3.92,n,304.12,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,243.515
23.76635,86.40579,2026-09-03 19:06:00,4.16,n,319.98,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,242.985
23.76062,86.39999,2026-09-03 19:06:00,4.13,n,309.65,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,243.21
23.76022,86.40524,2026-09-03 19:06:00,2.26,n,301.39,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,242.675
23.73945,86.43385,2026-09-03 19:06:00,2.52,n,311.62,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.666
23.73829,85.00842,2026-09-03 19:06:00,2.02,n,296.96,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,379.337
23.73333,86.43322,2026-09-03 19:06:00,2.85,n,306.07,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.369
23.71572,86.42124,2026-09-03 19:06:00,3.45,n,309.72,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.523
23.71524,86.422,2026-09-03 19:06:00,3.55,n,309.37,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.421
23.7134,86.4518,2026-09-03 19:06:00,1.76,n,307.77,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,235.393
23.71272,86.45254,2026-09-03 19:06:00,1.88,n,306.22,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,235.281
23.69064,87.12126,2026-09-03 19:06:00,4.43,n,317.22,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,171.752
23.68696,86.39274,2026-09-03 19:06:00,2.9,n,304.28,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,239.648
23.68665,86.39375,2026-09-03 19:06:00,1.76,n,303.02,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,239.534
23.68044,86.39726,2026-09-03 19:06:00,2.2,n,305.35,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,238.786
23.68011,86.3982,2026-09-03 19:06:00,1.98,n,305.86,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,238.677
23.67398,86.39745,2026-09-03 19:06:00,1.98,n,304.41,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,238.327
23.66418,87.1554,2026-09-03 19:06:00,2.19,n,311.03,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,166.773
